id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Dynlt5	0.165350846487774	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Sgip1	17.7627087722775	0.127692127307365	0.496757402409007	0.257051282352566	0.797139185143351	0.99948711220668
Pde4b	357.915823149748	0.306274206109328	0.230507287868812	1.32869641103771	0.183948149476056	0.99948711220668
Ak4	6.19831571914926	0.580913485723933	0.68368221241176	0.849683486242387	0.39550108199778	NA
Dnajc6	0.268400857234586	-1.5876721373663	3.40842280222287	-0.465808448509047	0.641352617190942	NA
Jak1	564.843773154145	-0.202801721351814	0.162180376189634	-1.25047016239919	0.211127848334593	0.99948711220668
Cachd1	13.2373112657849	0.360604066258332	0.477735866142077	0.754818911065574	0.450357645373607	NA
Izumo3	0	NA	NA	NA	NA	NA
2610528J11Rik	0	NA	NA	NA	NA	NA
St3gal3	114.038007522096	-0.0534797900279456	0.166775640111064	-0.320669073686845	0.74846118618073	0.99948711220668
Artn	0.121517585152869	0.522062878200903	3.5338115409304	0.147733650239722	0.882552973964035	NA
Dph2	4.51983174491674	-0.259439883138061	0.772717714068566	-0.335749884355621	0.737059484895086	NA
B4galt2	2.20406872252496	0.458548357157433	1.10437457170404	0.41521089755797	0.677987521920755	NA
Slc6a9	9.43444720155416	0.23288958881353	0.512511005929985	0.454408951454488	0.649534510728215	NA
Slc5a9	0	NA	NA	NA	NA	NA
Bend5	0.519838356110312	-0.20629300659025	2.2433174065395	-0.0919589024668936	0.926730692263121	NA
Elavl4	0	NA	NA	NA	NA	NA
Itgb3bp	13.6808236853602	-0.0729695774123405	0.428830492988561	-0.170159488668375	0.864884710396762	0.99948711220668
Atg4c	13.6995414138579	-0.11307246036129	0.491039119786262	-0.230271796696174	0.817880574748183	0.99948711220668
Cdkn2c	18.5662185647346	0.706406137234575	0.390509559491319	1.80893430151811	0.0704612106569174	0.87792565158798
Eps15	343.898360575637	-0.0670461957853491	0.138706633510595	-0.483366902421634	0.628835244403556	0.99948711220668
Angptl3	0.245622371765024	1.29958681757549	3.52593627766173	0.36857921279205	0.712441392118951	NA
Ttc39a	0.263630218685894	-1.6927690258099	3.52275820217506	-0.480523762534916	0.630855010624271	NA
Dock7	18.1689897795912	0.156691509639351	0.405113388951867	0.386784327333028	0.698915880908959	0.99948711220668
Rnf11	310.597270057075	0.0122310696246134	0.131788586169881	0.0928082619298082	0.926055887272204	0.99948711220668
Calr4	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Osbpl9	227.225411228714	0.095573720822573	0.142331108430786	0.671488628707262	0.501909301113439	0.99948711220668
Usp1	82.5418761964475	-0.140908202948654	0.222903054589051	-0.632150165947412	0.527288757324777	0.99948711220668
Tm2d1	36.539004927648	0.230663354481457	0.26844872810786	0.859245473455096	0.390205100005386	0.99948711220668
Nfia	136.58209529245	-0.780394604414172	0.377005547577795	-2.06998175339353	0.0384540531957041	0.734030654744771
Txndc12	23.9681304804555	0.151593743793599	0.336674683311929	0.45026772521873	0.65251740788655	0.99948711220668
Btf3l4	81.813166956426	-0.119991399125796	0.218303126687593	-0.54965497263588	0.582556046056047	0.99948711220668
Cyp2j13	0.206100021493625	-1.50787988257479	3.52824457326879	-0.427373967779618	0.669106965186482	NA
Hook1	144.291099136061	0.740020510834419	0.183283418483025	4.03757479514142	5.40066284098995e-05	0.01610169049878
Fggy	10.432170721349	0.143960398244453	0.53480655865108	0.269182185438335	0.787789488453357	NA
Eqtn	2.1319124409365	-0.405188376646118	1.16166963417499	-0.348798285438422	0.727240750698138	NA
Ift74	32.9887687218574	-0.118575852680908	0.287242545874807	-0.412807414444059	0.679747718754217	0.99948711220668
Plaa	258.788245356057	-0.016147803083725	0.137820133625007	-0.117165777299718	0.906728685847173	0.99948711220668
Caap1	4.5960355006248	-0.199097756805997	0.750009540798838	-0.265460298803583	0.790654889975737	NA
Pum1	108.656210170611	0.000488016756538578	0.17197963292322	0.00283764273852387	0.997735891708373	0.999819752177947
Laptm5	11.1709801777423	-0.992136837375018	0.69163784922166	-1.43447447026146	0.151436909417621	NA
Cc2d1b	65.6233877438237	0.0800394856148879	0.213265105097447	0.375305118848747	0.707433559643337	0.99948711220668
Pdpn	4.56956150776716	-0.574166951985857	0.896252190523245	-0.640631016645716	0.521762442840452	NA
Lrrc38	6.26428361877933	-0.351517142510644	0.697494151066358	-0.503971455492824	0.614281435871535	NA
Orc1	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
1700012P22Rik	0	NA	NA	NA	NA	NA
Pramel13os	0	NA	NA	NA	NA	NA
Pramel13	0	NA	NA	NA	NA	NA
Aadacl4fm1	0	NA	NA	NA	NA	NA
Gpx7	6.80071865957507	-0.666757555276083	0.577114891718457	-1.15532897321485	0.247955735571841	NA
Tnfrsf1b	7.32157057745643	-0.99710478336929	0.612001686211787	-1.62925169298347	0.103259747893103	NA
Podn	7.30660559403567	-0.121202240014293	0.712754155571993	-0.170047749377241	0.864972584876213	NA
Echdc2	20.8148526302059	0.394515032116055	0.335602578417859	1.17554231548497	0.239777818185046	0.99948711220668
Tnfrsf8	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Scp2	295.562987382302	0.304206772460836	0.172900602580155	1.75943153419497	0.0785042397273614	0.917001432518184
Cpt2	90.6609794714964	0.127872642435307	0.222592300795481	0.574470194963291	0.565649663960722	0.99948711220668
Czib	47.9370892515638	0.112448298857421	0.239619630257509	0.469278325555286	0.63887070574921	0.99948711220668
Magoh	46.9093201146493	0.147203354463853	0.288048414431496	0.511036850365517	0.609325253424591	0.99948711220668
Dmrtb1	0	NA	NA	NA	NA	NA
Lrp8os1	0	NA	NA	NA	NA	NA
Lrp8	1.42514678606163	-0.234258357407997	1.34732099580679	-0.17386974457985	0.861967830753296	NA
Ndc1	36.376904150043	-0.00426158874367245	0.284619903902177	-0.0149729118914225	0.988053791139532	0.999819752177947
Lrrc42	6.38917022516055	0.250833023393439	0.634695772496535	0.39520197591171	0.692693834563505	NA
Tmem59	107.675976277281	0.00677239115895428	0.172008828759788	0.0393723462207396	0.968593527327034	0.99948711220668
Tceanc2	46.1413430006959	-0.168053078173025	0.240010775367235	-0.700189722381802	0.483808829194192	0.99948711220668
Cyb5rl	8.16718968862936	-0.0398217410900778	0.516504735613333	-0.0770985014160437	0.938545185150543	NA
Mrpl37	121.888684400083	0.138440826792435	0.181449918267759	0.762969904390604	0.445481344510626	0.99948711220668
Col9a2	0	NA	NA	NA	NA	NA
Exo5	1.03337841967452	-2.70403324114514	1.62514706927062	-1.66386986893361	0.0961384375707549	NA
Dyrk2	205.7679518902	-0.553214861711599	0.151099270512898	-3.66126758808129	0.000250970465777176	0.0436479468397471
Kcnq4	45.4659163576741	0.136977875556555	0.313372026260938	0.437109454825736	0.662031970761559	0.99948711220668
Ctps	27.3805718756111	0.597880383667385	0.328734928648809	1.81873093353614	0.0689524899503648	0.874752699621793
Hivep3	11.6187401765569	0.854938003416352	0.470328535446995	1.81774640274341	0.0691029019192118	NA
Edn2	0	NA	NA	NA	NA	NA
Ppcs	4.32111184964252	-0.767434949508275	0.76460048107351	-1.00370712353043	0.315519802468996	NA
Ccdc30	1.37398506495091	0.0845225973069743	1.57418651008107	0.0536928735989622	0.957179860657468	NA
Ybx1	1489.27239131933	0.111438483569931	0.0962782956580855	1.15746215497711	0.247083592668739	0.99948711220668
Tfap2c	0	NA	NA	NA	NA	NA
P3h1	13.2818333646686	-0.360225433218575	0.465562401019957	-0.773742536831563	0.439083059991516	NA
Tmem269	2.64785048964938	1.29483650268919	0.981778026333819	1.31886889699946	0.187212945947609	NA
Svbp	5.13143930037213	0.273342179161103	0.676783540945799	0.403884200226131	0.686297875327917	NA
Ermap	0.526413120694544	-0.224167483168719	2.49965905447562	-0.0896792235594488	0.9285421266031	NA
Slc2a1	20.0224302484071	-0.342001102835672	0.382213596778654	-0.894790519536986	0.370899079184287	0.99948711220668
Rragc	58.0965583107157	-0.100155397771015	0.235991318424009	-0.424402890919334	0.671272012760718	0.99948711220668
Mycbp	28.3272692888657	0.031263568742511	0.294654216846626	0.106102566856473	0.915500974586959	0.99948711220668
Ndufs5	75.603830934387	-0.148257601221664	0.281151617707828	-0.527322597075478	0.59796958462855	0.99948711220668
Macf1	183.192926753851	0.189906032664475	0.164714872923938	1.15293797878332	0.248935842155671	0.99948711220668
Ppie	17.5151632830968	-0.433584686747952	0.442516841013152	-0.979815108856084	0.327177392701819	0.99948711220668
Trit1	15.7252636584369	-0.611994565989538	0.439578135447686	-1.39223158896713	0.1638522799533	0.99948711220668
Mycl	1.94188426744037	0.27817647275542	1.37305261571847	0.202597096113363	0.839449959900953	NA
Mfsd2a	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Cap1	36.3364700478321	-0.0781449117834747	0.269525905440001	-0.289934697208059	0.77186619661411	0.99948711220668
Ppt1	21.2812656086881	0.293854290958395	0.335627504096123	0.875536978859265	0.38128179878323	0.99948711220668
Epha8	0	NA	NA	NA	NA	NA
Ephb2	0.698686991620119	-2.04786358505723	2.02377434197509	-1.01190312703472	0.311584373994965	NA
Eloa	216.52885742484	0.08903615722699	0.131760027545244	0.675744828577976	0.499202668729105	0.99948711220668
Pithd1	35.802943096338	0.226738117908043	0.267978214507565	0.846106532669812	0.397493316760011	0.99948711220668
Lypla2	27.2934594766146	0.290415514205225	0.298370349240185	0.973339056460478	0.330384817250359	0.99948711220668
Gale	0.259930897030264	-0.199276210019714	3.46002226895288	-0.0575939096715762	0.954072101000043	NA
Hmgcl	24.0362338281871	0.320574622671273	0.353083085247358	0.907929708518008	0.363915360341262	0.99948711220668
Fuca1	24.0016476080856	-0.0201933145401232	0.327734527345763	-0.0616148524345714	0.950869548883838	0.99948711220668
Pnrc2	117.89233054543	0.173026428577593	0.180181961229801	0.960287186334473	0.336910697226441	0.99948711220668
Srsf10	86.6725626479558	-0.183285993382323	0.175865280776241	-1.04219543831123	0.297321077552803	0.99948711220668
Rnf220	111.689086570479	-0.00464686310064805	0.17610116879057	-0.026387463141567	0.978948293633182	0.99948711220668
Kif2c	0.253332694495816	-0.199275973575226	3.49050224806428	-0.057090916840331	0.954472771934731	NA
Plk3	4.47124950503614	-0.123670492451177	0.726759435963951	-0.170167026847259	0.864878782250826	NA
Ptch2	0.518034230074773	-0.107857366282014	2.23413652533911	-0.0482769808642929	0.961495499767421	NA
Eif2b3	37.5980059268392	0.141951335363822	0.295404092690083	0.480532730847258	0.630848635188385	0.99948711220668
Urod	55.3149547616149	0.118380965755516	0.244632640542093	0.483913207547408	0.628447466623202	0.99948711220668
Mutyh	1.85124885402353	0.104608466576897	1.24974943817828	0.0837035515930147	0.93329213329484	NA
Toe1	11.1627590147168	0.164154920513805	0.482588711600621	0.340154911558841	0.733739871083189	NA
Ccdc163	5.44663309215858	-0.418175626756458	0.646339719790077	-0.646990450923048	0.517638123682531	NA
Mmachc	72.9320948487832	-0.0907829902395069	0.220541137328445	-0.411637444783405	0.680605181755284	0.99948711220668
Prdx1	328.951031998727	-0.0861213323538621	0.113912559925198	-0.756030172708035	0.449631105564709	0.99948711220668
Akr1a1	180.13176213712	0.0905712603786434	0.147603806034072	0.613610602681452	0.539472675493781	0.99948711220668
Nasp	60.3723681664815	0.0648409524682241	0.276322556872617	0.234656747542023	0.81447516085504	0.99948711220668
Ipp	18.1469225185889	-0.502983139981187	0.39075331518287	-1.28721400545455	0.198019706978865	0.99948711220668
Pik3r3	9.39950817466893	0.225355985744015	0.566332573009411	0.397921639128941	0.690687948661646	NA
Tspan1	0	NA	NA	NA	NA	NA
Pomgnt1	75.0264370978399	0.444779333822496	0.199938946431801	2.22457576055203	0.0261097313667438	0.639190725658585
Lurap1	9.98902716164749	-0.0400496720896514	0.501659687272877	-0.0798343440896546	0.93636900885599	NA
Rad54l	2.82822804111252	0.090501243031147	0.90362767891985	0.100153243578514	0.920222665520849	NA
Lrrc41	35.6595516958689	0.115898794545436	0.275837710806486	0.420170230555403	0.674361100407329	0.99948711220668
Nsun4	24.4773775057625	-0.00409098803102558	0.342116367325086	-0.011957884573053	0.990459215894222	0.999819752177947
Dmbx1	0	NA	NA	NA	NA	NA
Mknk1	63.7739113654025	0.0345337078044976	0.239145445405531	0.14440462265939	0.885180966715848	0.99948711220668
Mob3c	9.49180857639361	-0.286427861711214	0.513848952744313	-0.55741645513042	0.577242925318207	NA
Atpaf1	83.6325992725946	0.130156489921342	0.21028366537579	0.618956730132816	0.535944864413699	0.99948711220668
Cyp4a31	0.131815109342947	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Cyp4b1	5.20267433564875	-0.710460768922832	0.664678917177007	-1.06887814636918	0.285124580416237	NA
Cyp4a14	0	NA	NA	NA	NA	NA
Pdzk1ip1	0	NA	NA	NA	NA	NA
Tal1	3.62566618088218	-0.911168024793713	0.902218543003477	-1.00991941681939	0.312533899192372	NA
Stil	0.410973218252798	0.569247059219951	2.6143126509438	0.217742533210191	0.827629721970535	NA
Cmpk1	43.7467481125473	0.0605213290087875	0.247735271662166	0.244298394018433	0.806999727189871	0.99948711220668
Ebna1bp2	76.8298380092461	0.113443110477892	0.196245863404952	0.578066250720418	0.563219391494825	0.99948711220668
Cfap57	0	NA	NA	NA	NA	NA
Pax7	1.5835176296305	-1.35928878794065	1.29982762986067	-1.04574541786464	0.295678587506853	NA
Aldh4a1	142.737751434738	-0.0963934773809301	0.175158220636489	-0.550322314480336	0.582098321633536	0.99948711220668
Tas1r2	0	NA	NA	NA	NA	NA
Mrto4	30.6311276059555	0.269953731165939	0.286141860072545	0.943426212080605	0.345462941033517	0.99948711220668
Akr7a5	34.8183796868956	0.155094706758973	0.269656425638233	0.575156725421577	0.565185306813998	0.99948711220668
Slc66a1	11.6667061619443	-0.454170651651382	0.517110557106723	-0.878285398373038	0.379788857809427	NA
Capzb	723.818991932345	-0.0690228827329247	0.106727249244792	-0.646722212193556	0.517811744629022	0.99948711220668
Htr6	0.128115787687317	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Pla2g2f	0	NA	NA	NA	NA	NA
Pla2g2c	0.293466634175091	-0.199277271871471	3.31969044307828	-0.0600288717542848	0.952132639812812	NA
Pla2g2e	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Vwa5b1	0.26313116186222	-0.199276321842222	3.44551335029306	-0.0578364677720005	0.953878889702789	NA
Cda	0	NA	NA	NA	NA	NA
Pink1	1438.54298988197	0.150349130430795	0.0925734094594677	1.62410708764728	0.104352955574225	0.959887326465524
Ddost	56.064575582158	0.436831451618724	0.243869267085332	1.79125257085335	0.0732527734566246	0.891420047836592
Kif17	0	NA	NA	NA	NA	NA
Hp1bp3	263.155897943775	-0.121727714065596	0.149538243672405	-0.814023965215656	0.415631222047996	0.99948711220668
Eif4g3	1101.4300095092	0.113036474433911	0.135730168283005	0.832802875468509	0.404955912770934	0.99948711220668
Hspg2	195.655750670041	-0.250712580112642	0.157950329344852	-1.58728747925091	0.112447549691878	0.969467360416905
Alpl	7.57171341030349	0.409210722920771	0.577767972302187	0.708261348046381	0.478782975222125	NA
Ptpn12	35.7531238137405	-0.403328087634455	0.303442494702175	-1.32917470254229	0.183790339095943	0.99948711220668
Zcchc17	54.8644817192551	0.359035328723417	0.224001640420095	1.60282455097239	0.108973394893958	0.968698676188031
Fabp3	1834.25463554939	0.301122374161302	0.415189144865515	0.725265527495521	0.468289149684826	0.99948711220668
Tinagl1	23.9639277360515	0.0205941825041638	0.381400123843293	0.0539962659074159	0.956938139277579	0.99948711220668
Gnat3	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Hcrtr1	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Pef1	46.5371559074972	0.182037477321311	0.255135087691282	0.713494482348813	0.475539826228734	0.99948711220668
Sema3c	153.764291469459	0.11412623166456	0.148259175035992	0.769775169980907	0.44143327103787	0.99948711220668
Adgrb2	0.117506584077707	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Spocd1	0	NA	NA	NA	NA	NA
Hpca	0.097780315374446	0.522062878200904	3.5338115409304	0.147733650239722	0.882552973964035	NA
Tmem54	0	NA	NA	NA	NA	NA
Ptp4a2	2100.50000855594	-0.200479208659996	0.0998249414561195	-2.00830780099302	0.0446105934357346	0.753864846156908
Azin2	2.1308336642677	1.04083978057207	1.119559781678	0.929686647918045	0.352533349646752	NA
Khdrbs1	74.9040371222978	0.213105336635528	0.208563128054802	1.0217785790954	0.30688570999412	0.99948711220668
Ak2	37.7990986791801	0.25255287959594	0.284793548111547	0.886792840886342	0.375190442703846	0.99948711220668
Rnf19b	52.2777608537336	0.0714790885622079	0.262831201275119	0.271958154950511	0.785654194540694	0.99948711220668
A3galt2	0.103050010746813	-0.920609642198369	3.5338115409304	-0.260514640222151	0.794466823822214	NA
Ccdc28b	14.8828003637924	-0.13106029684317	0.408690932853213	-0.320683152738899	0.748450515711027	0.99948711220668
Phc2	49.8356184245043	-0.370916619425179	0.26852764001387	-1.38129772937348	0.167187436086157	0.99948711220668
Tmem234	70.8080757282121	0.226614213017432	0.211351235596423	1.07221617312971	0.283622947770497	0.99948711220668
Eif3i	106.654946037153	-0.00458145385927812	0.177813409572575	-0.0257655138062475	0.979444368707397	0.99948711220668
Zfp362	30.8141424595442	-0.0944953478474127	0.290966704420572	-0.324763439980495	0.745360116579986	0.99948711220668
Hdac1	18.9376064808662	0.00422531385145677	0.350326699438207	0.0120610671645427	0.990376894034318	0.999819752177947
Stpg1	0.370839278573523	0.570364633498849	2.68904278956718	0.212106938465882	0.83202360674714	NA
Nipal3	32.2909789738279	-0.030340295710143	0.300531643205624	-0.100955411505151	0.919585855732729	0.99948711220668
Csmd2	0	NA	NA	NA	NA	NA
Zbtb8a	1.1545918719698	0.0982371518836427	1.47920325955939	0.066412206198697	0.947049652517088	NA
